Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Daily Return %,Intraday Trend
2022-04-11,98.22000122070312,98.37999725341795,96.91000366210938,97.56999969482422,96.51293182373048,12480500,TSM,-1.7323005386679857,0
2022-04-12,100.0,100.1500015258789,97.44000244140624,97.44000244140624,96.38434600830078,13291500,TSM,-0.13323486094556358,0
2022-04-13,99.8000030517578,102.22000122070312,99.5,101.5,100.40035247802734,15776800,TSM,4.166664056720615,1
2022-04-14,104.0,104.5,98.33000183105467,98.36000061035156,97.29437255859376,17828500,TSM,-3.093595457781717,0
2022-04-18,97.9499969482422,99.83999633789062,97.47000122070312,98.7699966430664,97.69992065429688,10277400,TSM,0.41683207622071894,1
2022-04-19,98.44000244140624,99.4499969482422,97.70999908447266,99.4499969482422,98.37255859375,10103000,TSM,0.6884684907231264,1
2022-04-20,100.4000015258789,101.0,98.9000015258789,99.01000213623048,97.93733215332033,8596900,TSM,-0.4424281805063379,0
2022-04-21,99.75,100.6500015258789,97.41000366210938,97.66000366210938,96.60195922851562,13038500,TSM,-1.3634970659465395,0
2022-04-22,97.02999877929688,97.79000091552734,95.36000061035156,95.68000030517578,94.6434097290039,11650100,TSM,-2.027445507563308,0
2022-04-25,95.0500030517578,96.27999877929688,94.4499969482422,96.23999786376952,95.19733428955078,10654400,TSM,0.5852817274326849,1
2022-04-26,94.94000244140624,95.0199966430664,92.7699966430664,92.7699966430664,91.76493072509766,14176000,TSM,-3.6055707582360874,0
2022-04-27,91.83999633789062,92.69000244140624,90.22000122070312,90.26000213623048,89.2821273803711,15846300,TSM,-2.7056102162999474,0
2022-04-28,92.16000366210938,96.1999969482422,91.77999877929688,95.22000122070312,94.18839263916016,15176200,TSM,5.495234840551477,1
2022-04-29,93.18000030517578,95.58999633789062,92.7699966430664,92.93000030517578,91.92320251464844,10629300,TSM,-2.4049578724742116,0
2022-05-02,92.5,94.2699966430664,91.23999786376952,93.76000213623048,92.74420928955078,8251900,TSM,0.8931473456677441,1
2022-05-03,92.77999877929688,94.0500030517578,92.51000213623048,93.62999725341795,92.61560821533205,9511900,TSM,-0.1386570817518029,1
2022-05-04,93.91000366210938,96.06999969482422,91.91999816894533,95.98999786376952,94.9500503540039,9082500,TSM,2.5205603755001915,1
2022-05-05,94.04000091552734,94.37999725341795,91.22000122070312,92.1500015258789,91.15164947509766,11517200,TSM,-4.000412984007351,0
2022-05-06,91.4000015258789,92.87999725341795,90.2699966430664,91.62999725341795,90.63728332519533,7944900,TSM,-0.564301968367209,1
2022-05-09,89.94000244140625,90.19000244140624,87.01000213623047,87.30000305175781,86.35419464111328,11428600,TSM,-4.72552038791928,0
2022-05-10,90.0199966430664,90.29000091552734,88.08999633789062,88.81999969482422,87.85772705078125,11690400,TSM,1.741118659715557,0
2022-05-11,88.87000274658203,90.56999969482422,87.80000305175781,87.83000183105469,86.87845611572266,11531300,TSM,-1.1146114244213634,0
2022-05-12,86.22000122070312,88.20999908447266,85.38999938964844,87.69000244140625,86.73997497558594,11592900,TSM,-0.15939814041873168,1
2022-05-13,88.87000274658203,91.36000061035156,88.16000366210938,90.95999908447266,89.97454071044922,11180600,TSM,3.7290415691930034,1
2022-05-16,89.87000274658203,91.37000274658205,89.5,90.41000366210938,89.43050384521484,6729100,TSM,-0.604656363125633,1
2022-05-17,93.3000030517578,93.48999786376952,92.37000274658205,93.31999969482422,92.30897521972656,7668800,TSM,3.2186659825724773,1
2022-05-18,92.06999969482422,93.2300033569336,90.37000274658205,90.52999877929688,89.5491943359375,9610900,TSM,-2.9897138069558737,0
2022-05-19,89.83999633789062,92.0999984741211,89.55999755859375,90.20999908447266,89.232666015625,7739000,TSM,-0.3534736541909722,1
2022-05-20,93.04000091552734,93.04000091552734,88.83000183105469,90.77999877929688,89.79649353027344,10469900,TSM,0.6318586637945378,0
2022-05-23,91.0199966430664,91.91000366210938,90.6500015258789,91.5,90.5086898803711,6920500,TSM,0.7931275946076788,1
2022-05-24,89.5199966430664,89.80000305175781,88.5199966430664,88.72000122070312,87.75881958007812,8788600,TSM,-3.0382500320184413,0
2022-05-25,89.33000183105469,90.91999816894533,89.04000091552734,90.41000366210938,89.43050384521484,9113500,TSM,1.9048719771792344,1
2022-05-26,89.41000366210938,91.37000274658205,89.04000091552734,91.0,90.01411437988281,9762700,TSM,0.6525786019162538,1
2022-05-27,92.62000274658205,93.81999969482422,92.52999877929688,93.7699966430664,92.75409698486328,6279000,TSM,3.0439523550180203,1
2022-05-31,95.54000091552734,96.29000091552734,94.51000213623048,95.3000030517578,94.26752471923828,9621700,TSM,1.631658807150571,0
2022-06-01,95.5999984741211,96.36000061035156,93.83000183105467,94.75,93.7234878540039,6152400,TSM,-0.5771280526183031,0
2022-06-02,93.98999786376952,96.37000274658205,93.62000274658205,96.33999633789062,95.29625701904295,6335000,TSM,1.6780963988291653,1
2022-06-03,94.36000061035156,94.58000183105467,92.9000015258789,93.7699966430664,92.75409698486328,9137100,TSM,-2.6676352423873118,0
2022-06-06,95.0,95.54000091552734,92.87000274658205,93.11000061035156,92.10125732421876,9440200,TSM,-0.7038456396954995,0
2022-06-07,92.66999816894533,93.86000061035156,91.7699966430664,93.83999633789062,92.82333374023438,7360200,TSM,0.7840143086175644,1
2022-06-08,94.0,94.93000030517578,93.13999938964844,93.47000122070312,92.45735168457033,6446300,TSM,-0.3942829620914079,0
2022-06-09,93.0,93.5,90.8000030517578,90.8499984741211,89.86573028564453,8086700,TSM,-2.8030413099018103,0
2022-06-10,90.54000091552734,90.72000122070312,88.62999725341797,88.68000030517578,87.71924591064453,10460400,TSM,-2.388550583810345,0
2022-06-13,86.05999755859375,86.83000183105469,85.0199966430664,85.55000305175781,84.62315368652344,14603700,TSM,-3.5295413200796877,0
2022-06-14,86.73999786376953,87.87999725341797,86.29000091552734,87.19000244140625,86.2453842163086,10449600,TSM,1.9170068160678344,1
2022-06-15,87.51000213623047,89.80999755859375,87.37000274658203,89.12999725341797,88.16436767578125,11742500,TSM,2.2250197931986904,1
2022-06-16,85.22000122070312,85.93000030517578,83.98999786376953,84.5199966430664,84.04467010498047,10505200,TSM,-5.172221196466797,0
2022-06-17,85.0,85.5999984741211,83.94999694824219,85.0,84.52197265625,9735500,TSM,0.5679169143376628,0
2022-06-21,86.0,87.75,86.0,86.94999694824219,86.46099853515625,9604000,TSM,2.294114056755525,1
2022-06-22,84.63999938964844,86.18000030517578,84.55000305175781,84.91000366210938,84.43247985839844,7868700,TSM,-2.346168324016318,1
2022-06-23,84.12999725341797,84.2300033569336,82.76000213623047,84.12000274658203,83.64691925048828,10370300,TSM,-0.9303979289308151,0
2022-06-24,84.1500015258789,86.55000305175781,84.1500015258789,85.91999816894531,85.43679809570312,10670100,TSM,2.1397947736472522,1
2022-06-27,86.91999816894531,87.0,85.58000183105469,85.86000061035156,85.37713623046875,7358000,TSM,-0.06982956223506864,0
2022-06-28,86.1500015258789,86.80999755859375,84.33999633789062,84.33999633789062,83.86567687988281,8289200,TSM,-1.7703287463961215,0
2022-06-29,84.43000030517578,84.61000061035156,83.33000183105469,83.6500015258789,83.1795654296875,7981300,TSM,-0.8181110291342608,0
2022-06-30,81.45999908447266,82.22000122070312,80.12000274658203,81.75,81.29024505615234,14201600,TSM,-2.2713705812558826,1
2022-07-01,79.04000091552734,79.22000122070312,76.18000030517578,77.0,76.56696319580078,19531700,TSM,-5.810397553516822,0
2022-07-05,74.55000305175781,76.1500015258789,73.73999786376953,76.11000061035156,75.68196868896484,22253100,TSM,-1.155843363179787,1
2022-07-06,74.29000091552734,76.30000305175781,73.77999877929688,75.55999755859375,75.13505554199219,11530500,TSM,-0.7226422905625474,1
2022-07-07,78.5999984741211,80.95999908447266,78.33999633789062,80.6500015258789,80.1964340209961,15847800,TSM,6.736373917082328,1
2022-07-08,79.91999816894531,82.16000366210938,79.76000213623047,81.51000213623047,81.05159759521484,10004200,TSM,1.0663367564545112,1
2022-07-11,79.7699966430664,80.2699966430664,78.81999969482422,79.11000061035156,78.66509246826172,9519600,TSM,-2.944425791901839,0
2022-07-12,81.16000366210938,81.4800033569336,78.93000030517578,79.0999984741211,78.6551513671875,10363700,TSM,-0.012643327206796062,0
2022-07-13,79.27999877929688,81.72000122070312,78.9000015258789,81.29000091552734,80.83283233642578,14706500,TSM,2.768650421811003,1
2022-07-14,82.94999694824219,84.04000091552734,80.51000213623047,83.66999816894531,83.19944763183594,23377000,TSM,2.927785984270259,1
2022-07-15,85.58000183105469,86.04000091552734,83.97000122070312,85.62999725341797,85.14842224121094,14061000,TSM,2.3425351109904957,1
2022-07-18,86.05999755859375,86.08000183105469,83.37000274658203,83.58000183105469,83.10995483398438,11352500,TSM,-2.3940155180624534,0
2022-07-19,85.0,86.47000122070312,84.55999755859375,86.1500015258789,85.6655044555664,10673100,TSM,3.0748978685345207,1
2022-07-20,85.18000030517578,86.75,85.11000061035156,86.55999755859375,86.07319641113281,11664800,TSM,0.475909489788795,1
2022-07-21,86.68000030517578,87.80000305175781,86.4000015258789,87.79000091552734,87.29627990722656,7135000,TSM,1.4209835855193864,1
2022-07-22,87.41000366210938,87.7300033569336,85.80000305175781,86.31999969482422,85.83454895019531,8612100,TSM,-1.6744517660018943,0
2022-07-25,86.30000305175781,86.69999694824219,85.62999725341797,86.30000305175781,85.81465911865234,5960900,TSM,-0.02316571262407363,0
2022-07-26,84.76000213623047,85.19999694824219,83.8499984741211,84.41999816894531,83.94522857666016,6977700,TSM,-2.1784528578579265,0
2022-07-27,85.30999755859375,87.9000015258789,85.30999755859375,87.62999725341797,87.13717651367188,9399500,TSM,3.802415486966315,1
2022-07-28,87.12999725341797,88.62000274658203,86.44999694824219,88.61000061035156,88.1116714477539,10668200,TSM,1.1183423344171883,1
2022-07-29,87.81999969482422,89.20999908447266,87.79000091552734,88.4800033569336,87.9823989868164,10366200,TSM,-0.14670720293706863,1
2022-08-01,85.30000305175781,86.88999938964844,84.30000305175781,86.30999755859375,85.82460021972656,20102600,TSM,-2.4525381057976636,1
2022-08-02,84.5199966430664,87.51000213623047,84.16999816894531,86.05000305175781,85.56607055664062,15541600,TSM,-0.30123336136052004,1
2022-08-03,85.95999908447266,86.7699966430664,84.55999755859375,86.51000213623047,86.02348327636719,20779400,TSM,0.534571839812692,1
2022-08-04,87.0,88.41999816894531,86.62000274658203,88.41999816894531,87.92273712158203,13472500,TSM,2.20783260380355,1
2022-08-05,88.02999877929688,90.9800033569336,88.01000213623047,89.7699966430664,89.26514434814453,13293500,TSM,1.5268021964235157,1
2022-08-08,88.9800033569336,89.0999984741211,86.91000366210938,87.94000244140625,87.44544219970703,12120300,TSM,-2.038536560201043,0
2022-08-09,86.94000244140625,87.13999938964844,84.44000244140625,85.20999908447266,84.73078918457031,13075000,TSM,-3.1043930874945946,0
2022-08-10,86.80999755859375,88.66999816894531,86.30999755859375,88.66999816894531,88.17132568359375,10704600,TSM,4.06055524192952,1
2022-08-11,89.95999908447266,91.0,89.30999755859375,89.5199966430664,89.01654815673828,11158800,TSM,0.958608877493794,0
2022-08-12,89.68000030517578,91.3499984741211,89.63999938964844,90.86000061035156,90.34901428222656,12098800,TSM,1.4968766951902523,1
2022-08-15,90.01000213623047,91.94000244140624,90.0,91.56999969482422,91.05502319335938,15949500,TSM,0.7814209549892537,1
2022-08-16,91.13999938964844,91.3499984741211,88.56999969482422,89.94999694824219,89.44412994384766,10566100,TSM,-1.7691413694234215,0
2022-08-17,89.0,89.7699966430664,88.4800033569336,89.19999694824219,88.69834899902344,9093100,TSM,-0.8337965819293469,1
2022-08-18,88.70999908447266,89.66999816894531,88.41999816894531,89.2699966430664,88.76795196533203,10947700,TSM,0.0784749968823828,1
2022-08-19,88.5,88.58999633789062,87.0199966430664,87.19999694824219,86.7095947265625,9602800,TSM,-2.3188078555674507,0
2022-08-22,85.41000366210938,86.02999877929688,84.94000244140625,85.23999786376953,84.7606201171875,8054000,TSM,-2.247705450765114,0
2022-08-23,85.16000366210938,86.5999984741211,84.98999786376953,86.02999877929688,85.54617309570312,8462500,TSM,0.9267960292419497,1
2022-08-24,85.80000305175781,86.12999725341797,85.19999694824219,85.55999755859375,85.07881927490234,7085800,TSM,-0.5463224774754138,0
2022-08-25,86.33000183105469,87.58999633789062,86.01000213623047,87.56999969482422,87.0775146484375,6602100,TSM,2.349231175297728,1
2022-08-26,87.5,87.79000091552734,84.6500015258789,84.73999786376953,84.263427734375,9381500,TSM,-3.231702456225949,0
2022-08-29,83.91000366210938,84.31999969482422,82.77999877929688,82.8499984741211,82.38406372070312,9639700,TSM,-2.230350999874764,0
2022-08-30,83.77999877929688,83.9800033569336,81.7300033569336,82.79000091552734,82.32440185546875,8392300,TSM,-0.0724170907649313,0
2022-08-31,84.11000061035156,84.87000274658203,83.05999755859375,83.3499984741211,82.8812484741211,8887100,TSM,0.6764072380735175,0
2022-09-01,81.44999694824219,81.83000183105469,80.12000274658203,81.63999938964844,81.18086242675781,11566000,TSM,-2.0515886212086554,1
2022-09-02,81.55000305175781,82.9800033569336,80.61000061035156,80.9000015258789,80.44503021240234,8850100,TSM,-0.9064158124716504,0
2022-09-06,81.02999877929688,81.02999877929688,79.5199966430664,80.02999877929688,79.57991790771484,12704400,TSM,-1.0754051052814018,0
2022-09-07,78.38999938964844,80.18000030517578,78.2300033569336,79.94999694824219,79.5003662109375,9843500,TSM,-0.09996480354237391,1
2022-09-08,79.01000213623047,80.73999786376953,78.7699966430664,80.23999786376953,79.78873443603516,8181700,TSM,0.3627278631606279,1
2022-09-09,80.83000183105469,81.66000366210938,80.73999786376953,81.52999877929688,81.07148742675781,7084700,TSM,1.6076781528801876,1
2022-09-12,81.97000122070312,82.5,81.76000213623047,82.1500015258789,81.68800354003906,7903000,TSM,0.7604596539494413,1
2022-09-13,80.41999816894531,81.13999938964844,78.5199966430664,78.80999755859375,78.36678314208984,12835100,TSM,-4.065738168285959,0
2022-09-14,79.73999786376953,80.16000366210938,78.9800033569336,79.66000366210938,79.21200561523438,8849600,TSM,1.0785511100716239,0
2022-09-15,78.58000183105469,79.25,77.66999816894531,77.9800033569336,77.9800033569336,10533100,TSM,-2.108963379291029,0
2022-09-16,77.11000061035156,78.0,76.91999816894531,77.88999938964844,77.88999938964844,10604500,TSM,-0.11541929137035556,1
2022-09-19,76.55000305175781,78.2300033569336,76.55000305175781,78.2300033569336,78.2300033569336,10378600,TSM,0.4365181280645114,1
2022-09-20,77.54000091552734,78.44000244140625,77.51000213623047,78.1500015258789,78.1500015258789,8202800,TSM,-0.10226489533646799,1
2022-09-21,77.58000183105469,79.30999755859375,77.13999938964844,77.13999938964844,77.13999938964844,10869000,TSM,-1.2923891446067537,0
2022-09-22,76.44999694824219,76.75,75.36000061035156,75.62999725341797,75.62999725341797,10817900,TSM,-1.9574826914415255,0
2022-09-23,74.30000305175781,74.38999938964844,73.08999633789062,73.87000274658203,73.87000274658203,12685500,TSM,-2.327111689477679,0
2022-09-26,73.47000122070312,74.19000244140625,72.91999816894531,73.01000213623047,73.01000213623047,13441500,TSM,-1.1642081743273747,0
2022-09-27,73.51000213623047,74.04000091552734,72.3499984741211,73.02999877929688,73.02999877929688,12430600,TSM,0.027388909027958874,0
2022-09-28,71.11000061035156,72.29000091552734,70.69999694824219,72.12999725341797,72.12999725341797,12943600,TSM,-1.2323723687833965,1
2022-09-29,70.5199966430664,70.68000030517578,68.4800033569336,69.27999877929688,69.27999877929688,16120300,TSM,-3.9511972586218858,0
